URL,Ten,Gia,MoTa (nếu có),DanhMuc,Điền URL để phân biệt các nhà hàng
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Mắm ruốc thịt heo xào sả ớt,55000,,Mắm,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Mắm chưng hột vịt,45000,,Mắm,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Thịt heo kho tiêu,55000,,Thịt heo,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Thịt luộc cà pháo mắm tôm hay mắm thái,65000,,Thịt heo,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Thịt heo kho cũ dừa,65000,,Thịt heo,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Thịt heo kho tàu,65000,,Thịt heo,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Sườn ram,75000,,Thịt heo,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Heo quay và đồ chua,75000,,Thịt heo,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Gà kho gừng,50000,,Gà,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Gà da giòn và đồ chua,65000,,Gà,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Tôm đất kho,65000,,Tôm,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Cá lóc kho tộ,60000,,Cá,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Cá bông lau kho tộ,60000,,Cá,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Cá thu nhật hầm cà chua,65000,,Cá,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,Cá trê chiên xốt xoài,85000,,Cá,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,GOI CUON CHAY,55000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,GOI CUON TOM THIT,75000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,GOI CUON CA THAC LAC,75000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,GOI CUON BO LA LOT,75000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,"CHA GIO NHAN DAU XANH, KHOAI MON VA DAU HU",55000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,CHA GIO TOM GA,95000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,CHA GIO RE TOM CUA,115000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,XOI CHIEN GION NHAN NAM VA DAU XANH,50000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,CHA CA BOC KHOAI MON CHIEN GION,75000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,BANH PHO CUON THIT BO NUONG,95000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,BANH PHO CUON CAI BE XANH HEO QUAY VA TOM,95000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,"CA TRUNG CHIEN GION, NUOC MAM ME",75000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,NGHEU HAP SA OT,85000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-khe-zone-dong-nai-2200,TOM DAT RANG MUOI TAY NINH,85000,,APPETIZER,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Bánh tôm chiên giòn với sốt chanh,155000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Chả cá Thái với sốt dưa leo,115000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Chả giò chay chiên giòn,95000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi hàu cay,195000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Mực chiên giòn với sốt ớt,175000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi tôm sông nướng,285000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi đu đủ với tôm sông nướng,195000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi bưởi với gà/tôm,185000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi miến với hải sản,195000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gà/Thịt heo xiên nướng kèm sốt đậu phộng,175000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi xoài xanh với cua mềm,195000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi đậu xanh với tôm,185000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi cổ heo với cà tím,185000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Bánh bao Thái với thịt heo bằm,155000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gỏi Larb heo của MA,165000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cổ heo nướng với sốt Nam Jim Jew,175000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,"Bộ ba khai vị Isaan: thịt bò phơi khô, cánh gà chiên, gỏi gan gà",285000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Gà cuộn khoai tây curry,95000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Mieng Kham - Gỏi trầu,175000,,Khai vị,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Canh chua tôm/yến,215000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Canh chua tôm trong bát hoặc nồi,359000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Canh chua chow lay trong bát hoặc nồi,310000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Súp Geang som tôm với ớt và nghệ,295000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Canh cá vược với măng tây và bí xanh châu Á,295000,,Soup,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cá vược hấp với sốt ớt chanh,350000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cá vược chiên giòn với sốt xoài,350000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cá vược chiên giòn với sốt ngọt cay,365000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cá vược chiên giòn kèm món phụ,365000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Tôm sông nướng trong nồi đất,165000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Tôm sông chiên giòn với tỏi và tiêu đen,350000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cua mềm/hải sản xào cari vàng,310000,,Hải sản,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,"Cơm chiên dứa với gà, tôm và xúc xích ngọt",165000,,Cơm và Mì,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Rau củ xào thập cẩm,115000,,Cơm và Mì,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Bún gạo xào rau củ,165000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cơm chiên dứa,138000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cơm chiên rau củ,135000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Rau củ xào thập cẩm,118000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Su su xào nấm,118000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Rau muống xào,105000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Mì Hokkien xào,165000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Đậu hũ xào nấm,165000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Hoa thiên lý xào tỏi,135000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Đậu bắp và khoai lang xào với thì là,118000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Bí đỏ xào với trứng và dưa muối,118000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Khổ qua xào với gia vị Thái,118000,,Món chính,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Trứng hấp với nấm và rau,165000,,Cà ri,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cà ri MAY's với rau củ và nấm,195000,,Cà ri,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Cà ri xanh rau củ và đậu hũ,195000,,Cà ri,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,"Khoai tây, rau bina và lá trầu trong cà ri vàng",195000,,Cà ri,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Nấm nướng cà ri Panang,195000,,Cà ri,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Rau củ xào trong cà ri vàng,195000,,Cà ri,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Đậu các loại và cà tím cà ri miền Nam,215000,,Cà ri,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Đậu đen nấu nước cốt dừa với kem dừa,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Xôi với vải và xoài,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Bánh nướng dừa với kem lá dứa,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Bánh xoài,135000,,Tráng miệng,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Kem lá dứa và dừa với topping,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/nha-hang-beirut-ngo-duc-ke-quan-1-sai-gon-1189,Chuối nướng với sốt long nhãn kem,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Bánh tôm chiên giòn với sốt chanh,155000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Chả cá Thái với sốt dưa leo,115000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Chả giò chay chiên giòn,95000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi hàu cay,195000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Mực chiên giòn với sốt ớt,175000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi tôm sông nướng,285000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi đu đủ với tôm sông nướng,195000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi bưởi với gà/tôm,185000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi miến với hải sản,195000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gà/Thịt heo xiên nướng kèm sốt đậu phộng,175000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi xoài xanh với cua mềm,195000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi đậu xanh với tôm,185000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi cổ heo với cà tím,185000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Bánh bao Thái với thịt heo bằm,155000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gỏi Larb heo của MA,165000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cổ heo nướng với sốt Nam Jim Jew,175000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,"Bộ ba khai vị Isaan: thịt bò phơi khô, cánh gà chiên, gỏi gan gà",285000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Gà cuộn khoai tây curry,95000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Mieng Kham - Gỏi trầu,175000,,Khai vị,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Canh chua tôm/yến,215000,,Soup,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Canh chua tôm trong bát hoặc nồi,359000,,Soup,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Canh chua chow lay trong bát hoặc nồi,310000,,Soup,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Súp Geang som tôm với ớt và nghệ,295000,,Soup,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Canh cá vược với măng tây và bí xanh châu Á,295000,,Soup,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cá vược hấp với sốt ớt chanh,350000,,Hải sản,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cá vược chiên giòn với sốt xoài,350000,,Hải sản,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cá vược chiên giòn với sốt ngọt cay,365000,,Hải sản,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cá vược chiên giòn kèm món phụ,365000,,Hải sản,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Tôm sông nướng trong nồi đất,165000,,Hải sản,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Tôm sông chiên giòn với tỏi và tiêu đen,350000,,Hải sản,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cua mềm/hải sản xào cari vàng,310000,,Hải sản,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,"Cơm chiên dứa với gà, tôm và xúc xích ngọt",165000,,Cơm và Mì,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Rau củ xào thập cẩm,115000,,Cơm và Mì,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Bún gạo xào rau củ,165000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cơm chiên dứa,138000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cơm chiên rau củ,135000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Rau củ xào thập cẩm,118000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Su su xào nấm,118000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Rau muống xào,105000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Mì Hokkien xào,165000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Đậu hũ xào nấm,165000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Hoa thiên lý xào tỏi,135000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Đậu bắp và khoai lang xào với thì là,118000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Bí đỏ xào với trứng và dưa muối,118000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Khổ qua xào với gia vị Thái,118000,,Món chính,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Trứng hấp với nấm và rau,165000,,Cà ri,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cà ri MAY's với rau củ và nấm,195000,,Cà ri,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Cà ri xanh rau củ và đậu hũ,195000,,Cà ri,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,"Khoai tây, rau bina và lá trầu trong cà ri vàng",195000,,Cà ri,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Nấm nướng cà ri Panang,195000,,Cà ri,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Rau củ xào trong cà ri vàng,195000,,Cà ri,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Đậu các loại và cà tím cà ri miền Nam,215000,,Cà ri,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Đậu đen nấu nước cốt dừa với kem dừa,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Xôi với vải và xoài,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Bánh nướng dừa với kem lá dứa,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Bánh xoài,135000,,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Kem lá dứa và dừa với topping,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-liberty-ton-duc-thang-981,Chuối nướng với sốt long nhãn kem,95000,,Tráng miệng,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cơm trắng / Cơm tấm,5000,,Cơm,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cơm gạo lứt,10000,,Cơm,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cà pháo / Đồ chua / Dưa cải chua,15000,,Món phụ,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cà tím nướng dầu hành,35000,,Món chính,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Rau củ luộc chấm kho quẹt hay chấm chao,35000,,Rau,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Mồng tơi / Rau muống / Cải thìa xào tỏi / Đậu bắp xào sốt ớt,35000,,Rau xào,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Đậu hũ chiên dầu hành,20000,,Đậu phụ,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Đậu hũ trứng sốt me hay với muối tiêu chanh,50000,,Đậu hũ,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Đậu hũ chiên sốt nấm và sa tế / Đậu hũ chiên sả ớt,50000,,Đậu hũ,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Nấm và đậu bắp xào sốt sa tế,50000,,Nấm và đậu bắp,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Nấm bào ngư xào sả ớt,50000,,Nấm,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,"Canh mít non, tôm bằm và lá lốt",70000,,Canh,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Canh chua bông súng cá bông lau,80000,,Canh,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Canh chua tôm,65000,,Canh,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Canh nghêu rau muống,65000,,Canh,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Canh cua rau đay và cà pháo,65000,,Canh,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cơm cháy chấm kho quẹt và dưa leo,65000,,Cơm cháy,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Mắm ruốc thịt heo xào sả ớt,55000,,Mắm,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Mắm chưng hột vịt,45000,,Mắm,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Thịt heo kho tiêu,55000,,Thịt heo,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Thịt luộc cà pháo mắm tôm hay mắm thái,65000,,Thịt heo,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Thịt heo kho cũ dừa,65000,,Thịt heo,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Thịt heo kho tàu,65000,,Thịt heo,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Sườn ram,75000,,Thịt heo,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Heo quay và đồ chua,75000,,Thịt heo,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Gà kho gừng,50000,,Gà,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Gà da giòn và đồ chua,65000,,Gà,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Tôm đất kho,65000,,Tôm,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cá lóc kho tộ,60000,,Cá,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cá bông lau kho tộ,60000,,Cá,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cá thu nhật hầm cà chua,65000,,Cá,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,Cá trê chiên xốt xoài,85000,,Cá,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,GOI CUON CHAY,55000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,GOI CUON TOM THIT,75000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,GOI CUON CA THAC LAC,75000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,GOI CUON BO LA LOT,75000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,"CHA GIO NHAN DAU XANH, KHOAI MON VA DAU HU",55000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,CHA GIO TOM GA,95000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,CHA GIO RE TOM CUA,115000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,XOI CHIEN GION NHAN NAM VA DAU XANH,50000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,CHA CA BOC KHOAI MON CHIEN GION,75000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,BANH PHO CUON THIT BO NUONG,95000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,BANH PHO CUON CAI BE XANH HEO QUAY VA TOM,95000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,"CA TRUNG CHIEN GION, NUOC MAM ME",75000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,NGHEU HAP SA OT,85000,,APPETIZER,
https://pasgo.vn/nha-hang/sushi-ko-le-thanh-ton-4521,TOM DAT RANG MUOI TAY NINH,85000,,APPETIZER,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,Thịt cuốn,128000,,Món chính,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,Heo quay cuốn,148000,,Món chính,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,Tai heo cuốn,138000,,Món chính,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,Bún mắm nêm,42000,,Món chính,
https://pasgo.vn/nha-hang/lava-cuisine-and-lounge-hai-ba-trung-4368,Bún mắm nêm heo quay,48000,,Món chính,
